,name,location,at_student_home,at_online,at_teacher_home,rate,review,price,languages,picture,seniority,trusted_teacher,Bachelor's degree,Master's degree,Other studies,PhD,Student,Teach Arabic,Teach Business,Teach Computers,Teach English,Teach French,Teach Humanities,Teach Language Skills,Teach Math,Teach Music,Teach Other Languages,Teach Sciences,Teach Spanish,Teach Sports,Teach Telecommunications,Tech Arts,region,0-3,13-17,18-64,4-6,65+,7-12,Advanced,Beginner,Intermediate,region_code,location_code
520,Luciano,Argentina,0.0,1,0.0,0.0,0,135.04,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Americas,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,31
521,Nastya,Austria,0.0,1,0.0,0.0,0,108.03,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,21
522,Hanaa,Egypt,0.0,1,0.0,0.0,0,117.26,2.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,West Africa,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,18
523,Mariama,Ghana,0.0,1,1.0,0.0,0,57.87,2.0,0,0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,West Africa,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,74
524,Mahsa,Czech Republic,1.0,1,1.0,0.0,0,26.55,2.0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,East Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,75
525,Julian,Spain,0.0,1,0.0,0.0,0,96.46,3.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,13
526,Marili,Spain,1.0,1,0.0,0.0,0,13.98,3.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,13
527,Sebastien,France,0.0,1,1.0,0.0,0,200.63,4.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,14
528,Omnia,Egypt,0.0,1,0.0,0.0,0,34.03,2.0,0,0,0.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Africa,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,18
529,Laxminee,QC,1.0,1,1.0,0.0,0,91.29,2.0,0,0,0.0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Unknown,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,6,43
530,Rita Hernández,Spain,0.0,1,0.0,0.0,0,69.45,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,West Europe,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,13
531,أمنية محمود,Egypt,0.0,1,0.0,0.0,0,25.78,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,West Africa,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,18
532,Oza,Belgium,1.0,1,0.0,0.0,0,92.6,2.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,7
533,فاطمة,Egypt,0.0,1,0.0,0.0,0,27.18,2.0,0,0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Africa,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,18
534,Liyong,TX,0.0,1,1.0,0.0,0,89.74,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Unknown,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,6,56
535,Leandro Santana,Poland,0.0,1,0.0,0.0,0,57.87,3.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,East Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,58
536,Yeimy Karina,Spain,0.0,1,0.0,0.0,0,77.17,2.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,West Europe,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,13
537,Abdul,Saudi Arabia,0.0,1,0.0,0.0,0,57.42,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Asia,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,73
538,Mohammed Shahbaz,India,0.0,1,0.0,0.0,0,69.81,3.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,South Asia,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,26
539,Mr Fathy,Egypt,0.0,1,0.0,0.0,0,8.58,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,West Africa,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,18
540,Brahmi,United Kingdom,1.0,1,0.0,0.0,0,67.68,3.0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Central Europe,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,7,15
541,Nora,Colombia,0.0,1,0.0,0.0,0,84.92,2.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Americas,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5,11
542,Irina,Japan,0.0,1,0.0,0.0,0,90.28,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,East Asia,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,20
543,Naman,QC,0.0,1,1.0,0.0,0,134.25,1.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,Unknown,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,6,43
544,Amina,Algeria,0.0,1,0.0,0.0,0,147.17,3.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Africa,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,59
545,Alicia,Argentina,0.0,1,0.0,0.0,0,96.31,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Americas,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5,31
546,Bertha,Colombia,0.0,1,0.0,0.0,0,40.22,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Americas,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5,11
547,Anna,Morocco,0.0,1,0.0,0.0,0,83.39,3.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,West Africa,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
548,Wijdan,United States,0.0,1,0.0,0.0,0,64.61,2.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Americas,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,39
549,Danielle,France,1.0,1,1.0,0.0,0,158.26,2.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,14
550,Sarah,Turkey,0.0,1,0.0,0.0,0,67.95,3.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,West Asia,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2,19
551,Francesca,United Kingdom,0.0,1,0.0,0.0,0,198.53,1.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Central Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7,15
552,John,South Africa,0.0,1,0.0,0.0,0,42.58,1.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,East Africa,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,5
553,Peter,Belarus,0.0,1,0.0,0.0,0,92.64,3.0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,East Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9,76
554,Tasneem,Palestine,0.0,1,0.0,0.0,0,133.02,2.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Unknown,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6,70
555,Ghiwa,Lebanon,0.0,1,0.0,0.0,0,54.04,3.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,West Asia,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2,3
556,Sumudith,United Kingdom,0.0,1,0.0,0.0,0,67.68,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Central Europe,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,7,15
557,Natalie,United Kingdom,0.0,1,0.0,0.0,0,162.44,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Central Europe,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7,15
558,Dr Sudhin,Indonesia,0.0,1,0.0,0.0,0,93.33,1.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,East Asia,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4,77
559,Heng,Netherlands,1.0,1,0.0,0.0,0,100.36,2.0,0,0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1
560,Diana,United Kingdom,0.0,1,0.0,0.0,0,90.24,1.0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,7,15
561,Maha,United Kingdom,0.0,1,0.0,0.0,0,67.95,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Central Europe,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,7,15
562,Viktoria,Netherlands,0.0,1,0.0,0.0,0,135.1,2.0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1
563,Ignacio,Austria,0.0,1,0.0,0.0,0,69.48,3.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,West Europe,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,21
564,Julia,Spain,0.0,1,0.0,0.0,0,73.34,4.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,13
565,Mejdi,Tunisia,0.0,1,0.0,0.0,0,54.04,3.0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,West Africa,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,25
566,Florencia,Argentina,0.0,1,0.0,0.0,0,111.94,2.0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,Americas,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,31
567,Carlos,Venezuela,0.0,1,0.0,0.0,0,57.9,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Americas,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,29
568,Saahiba,United Kingdom,1.0,1,1.0,0.0,0,148.9,1.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Central Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,15
569,Sharlin,United States,0.0,1,0.0,0.0,0,58.66,3.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Americas,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5,39
570,Thilagam,India,0.0,1,0.0,0.0,0,42.85,2.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,South Asia,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,8,26
571,Aroob,United Kingdom,0.0,1,0.0,0.0,0,112.8,1.0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Central Europe,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,7,15
572,Louis,France,1.0,1,0.0,0.0,0,100.36,2.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,14
573,Shujaat Ali Khan,Saudi Arabia,0.0,1,0.0,0.0,0,110.06,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,West Asia,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,73
574,Chung Yu,United Kingdom,1.0,1,1.0,0.0,0,108.29,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,Central Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7,15
575,Sofia,Argentina,0.0,1,0.0,0.0,0,88.78,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Americas,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,31
576,Elena Cerrada,Spain,1.0,1,0.0,0.0,0,57.9,2.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,13
577,Bernard,Cyprus,1.0,1,0.0,0.0,0,92.64,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,47
578,Mariana,Mexico,0.0,1,0.0,0.0,0,113.62,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Americas,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5,30
579,José Enrique,Venezuela,0.0,1,0.0,0.0,0,89.74,2.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Americas,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5,29
580,Fatma,Egypt,0.0,1,0.0,0.0,0,28.53,2.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,West Africa,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,18
581,Artemisa,Mexico,0.0,1,0.0,0.0,0,100.51,3.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,Americas,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5,30
582,Kamaakshy,Belgium,0.0,1,0.0,0.0,0,69.48,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,7
583,Alexandro,Colombia,0.0,1,0.0,0.0,0,74.09,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Americas,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5,11
584,Fouad,Morocco,0.0,1,0.0,0.0,0,81.06,1.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,West Africa,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0
585,Laetitia,Cameroon,0.0,1,0.0,0.0,0,91.29,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,East Africa,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,28
586,Hamza,Morocco,0.0,1,1.0,0.0,0,57.02,1.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,West Africa,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0
587,Joseph,Nigeria,0.0,1,0.0,0.0,0,165.98,1.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,West Africa,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,12
588,Fabio,France,0.0,1,0.0,0.0,0,135.1,3.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,14
589,Catherine,Colombia,0.0,1,0.0,0.0,0,40.22,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Americas,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5,11
590,Jason,Kenya,1.0,1,0.0,0.0,0,50.18,1.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,East Africa,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,60
591,Carolina,Ecuador,0.0,1,0.0,0.0,0,118.45,2.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Americas,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,71
592,Yaroslav,Ukraine,0.0,1,0.0,0.0,0,201.01,1.0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,East Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9,42
593,Kolja,Netherlands,1.0,1,1.0,0.0,0,111.94,2.0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1
594,Onur,United Kingdom,0.0,1,0.0,0.0,0,194.02,3.0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Central Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7,15
595,Bami,United States,0.0,1,0.0,0.0,0,104.09,1.0,0,0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Americas,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5,39
596,Dillan,United Kingdom,0.0,1,0.0,0.0,0,108.29,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Central Europe,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,7,15
597,Katelyn,Germany,1.0,1,1.0,0.0,0,154.4,1.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2
598,Sofiya,Serbia,0.0,1,0.0,0.0,0,111.94,3.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,East Europe,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9,61
599,Fatima,Jordan,0.0,1,0.0,0.0,0,96.14,2.0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,West Asia,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2,78
600,Carolina,France,0.0,1,0.0,0.0,0,73.34,4.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,14
601,Mairead,Spain,0.0,1,0.0,0.0,0,111.94,1.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,13
602,Leloua,France,0.0,1,0.0,0.0,0,185.28,3.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,14
603,Kelli,Saudi Arabia,0.0,1,0.0,0.0,0,165.56,1.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,West Asia,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,73
604,Xanthippi,Greece,0.0,1,0.0,0.0,0,96.5,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,West Europe,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,57
605,Asma,United Kingdom,0.0,1,0.0,0.0,0,72.19,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Central Europe,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,7,15
606,Aline,Switzerland,0.0,1,1.0,0.0,0,158.99,3.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6
607,Ayoub,France,1.0,1,0.0,0.0,0,57.9,3.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,14
608,Lauriane,France,0.0,1,0.0,0.0,0,123.52,3.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,14
609,Анна,Ukraine,1.0,1,1.0,0.0,0,50.18,2.0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,East Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9,42
610,Amrita,United Kingdom,0.0,1,0.0,0.0,0,85.73,1.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,Central Europe,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7,15
611,Florence,United Kingdom,0.0,1,0.0,0.0,0,67.68,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Central Europe,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7,15
612,Dr. Doaa,Germany,0.0,1,0.0,0.0,0,161.25,2.0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2
613,Basma,Netherlands,0.0,1,0.0,0.0,0,92.64,3.0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1
614,Divine Music,India,0.0,1,1.0,0.0,0,32.14,2.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,South Asia,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,8,26
615,Khawla,Saudi Arabia,0.0,1,0.0,0.0,0,34.45,2.0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,West Asia,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,73
616,Aileen,China,0.0,1,0.0,0.0,0,300.38,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,East Asia,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4,79
617,Kevin,Spain,1.0,1,0.0,0.0,0,135.1,2.0,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,13
618,Olubode,Nigeria,0.0,1,0.0,0.0,0,108.08,1.0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,West Africa,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,12
619,Zarrin,United Kingdom,0.0,1,0.0,0.0,0,117.32,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Central Europe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7,15
620,Farshid,Iran,0.0,1,0.0,0.0,0,111.94,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,South Asia,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,8,32
621,Gloria,Belgium,1.0,1,0.0,0.0,0,92.64,3.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,West Europe,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,7
622,Ivan,Ukraine,0.0,1,0.0,0.0,0,108.08,2.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,East Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,42
623,Konstantin,Switzerland,0.0,1,1.0,0.0,0,274.26,2.0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,6
624,Lawrence,United Kingdom,1.0,1,1.0,0.0,0,207.56,1.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Central Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7,15
625,Lewis,United Kingdom,0.0,1,0.0,0.0,0,85.73,1.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,Central Europe,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7,15
